date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-23,-5.376480449166149,-9.465002235179897,-1.1141369060432549,46303877432
2025-03-24,-5.945484405032193,-10.141125092113851,-1.745959447546977,46303877432
2025-03-25,-6.514488360898238,-10.71172176214703,-2.4502462644196323,46303877432
2025-03-26,-7.083492316764289,-11.474878366806808,-2.9155975432476495,46303877432
2025-03-27,-7.6524962726303265,-11.67563517444693,-3.3834818395822523,46303877432
2025-03-28,-8.221500228496378,-12.267726415803443,-3.8553476046157598,46303877432
2025-03-29,-8.79050418436243,-12.827231073764944,-4.4953098498804005,46303877432
2025-03-30,-9.359508140228467,-13.405729323828087,-5.173061879187976,46303877432
2025-03-31,-9.928512096094519,-13.700389442455789,-5.861877097366287,46303877432
2024-12-31,3.9986594018922714,1.0519573959915753,6.829221176533563,46303948414
